Restaurant_Name,Detail_address,Latitude,Longitude,review_count,stars
"Shawarma, Meals & More","Shop 1, Shri Chandra Residency, Pallod Farm Phase 2, Behind Mauli Petrol Pump, Baner, Pune",18.5563459,73.7993741,42,3
Oh My Rolls,"Survey 48/1, Shop 5, Food Park, Wakad Road, Hinjawadi, Pune",18.5908493,73.7526282,22,4
Zakkas,"Plot R/1/1, RGIP, Phases 3, Hinjawadi, Pune",18.5925263,73.732861,0,0
Log House,"Shop 1, Atharv Residency, Near Food Bazar, Baner Road, Baner, Pune",18.556283,73.794356,527,3
A Stteaming Mug,"Shop 105, Austin Plaza, Opposite Ridhi Sidhi Heights, Kaspate Vasti, Wakad, Pune",18.5948597,73.7685213,0,0
The Walnut Sweets,"Shop 15, BLD 1, Clarion Park, Survey 138, Part Aundh, Aundh, Pune",18.558796,73.8043569,5,3
Hotel Yashkaran,"Survey 1/2, Near Samadhan Mangal Karyalay, Handewadi Chowk, Katraj Bypass Road, Hinjawadi, Pune",18.4839212,73.9318578,0,0
Tapri Shapri,"Phase 1, Rajiv Gandhi Infotech Park, Hinjawadi, Pune",18.5904779,73.7271909,0,0
Sheetal Restaurant,"Shop 2, Survey 84, Siddhi Nisarg, Bhumkar Wasti, Wakad, Pune",18.6011344,73.7455003,0,0
Sonchafa-Home Made Food For You,"127/1/12, Opposite Nisarg Building, Choudhari Park, Kalakhadak, Wakad, Pune",18.6077276,73.7550549,0,0
Famous Of Patna Litti Chokha,"Shop 2, Rathi Road, Kuknate Chowk, Chopati, Near Wakad, Pune",18.6010921,73.7641245,0,0
Subcurry,"Survey 107, Cts 1446, Chavan Nagar, Opposite Sakal Nagar, Baner, Pune",18.5451853,73.8197235,0,0
Siddhivinayak Special Indori Poha Centre,"Near Bhumkar Chowk Subway Bridge, Bhagwan Nagar, Wakad, Pune",18.6054482,73.7521685,0,0
Juicy Steaks And Grills,"Survey 197, Pink City Road, PCMC Ward 26, Wakad, Pune",18.5981426,73.769612,0,0
Jay Matadi Snacks Center,"Near Indira College, Mumbai Bangalore Highway, Wakad, Pune",18.6112211,73.7489105,0,0
Parathe Wala,"Shop 28, Mega Market, Near Megapolis Circle, Phase 3, Hinjawadi, Pune",18.5777873,73.6878343,0,0
Biryani House Chinese & Burger,"Cassiopeia Classic, Baner, Pune",18.5553465,73.783293,0,0
Wingz,"Shop 4, Westend Shopping Complex, DP Road, Aundh, Pune",18.561618,73.806919,0,0
KNS,"Opposite Indira College, Bombay Bangalore Highway, Wakad, Pune",18.6093523,73.7464764,0,0
Noodle House,"174/3/1, Postal Colony, Datta Mandir Road, Wakad, Pune",18.600832,73.7621455,0,0
Zaika Chai,"Raagdari Society, DP Road, Near DAV Public School, Aundh, Pune",18.5600508,73.8034066,0,0
Tasty Gem,"E-4/2, Armament Colony, Near Yashda, Ganesh Khind, Aundh, Pune",18.5456243,73.823474,0,0
Sadanand Pure Veg,"Mumbai Banglore Highway, Near Wakad Bridge Mulsi, Hinjawadi, Pune",18.5955179,73.7597266,0,0
Burger Up,"Shop 8, Eden Garden Society, Wakad, Pune",18.5955179,73.7619153,0,0
Hotel Sahara,"Laxmi Chowk, Marunji Road, Hinjawadi, Pune",18.59966,73.7346626,0,0
Mumbai Seekh Paratha,"Bunty Tasty Kingdom, Ward 25, Near Pavana Bank, Datta Mandir Road, Wakad, Pune",18.593505,73.7635267,0,0
Pickle Takeaways,"257/3/3, RGIP, Opposite HDFC Bank, Phase 2 Road, Hinjawadi, Pune",18.596167,73.7153778,0,0
The Red Lion Hotel,"Serial 34, Wakad Road, Hinjawadi, Pune",18.5910692,73.7525831,0,0
A1 Ketars And Biryani House,"Shop 4, Pancharatna Nagar, Opposite Shell Petrol Pump, Hinjawadi, Pune",18.5905526,73.7411713,0,0
Lord Of Combos,"Survey-220/503, Opposite PDCC, Hinjawadi, Pune",18.5912716,73.738909,0,0
Moms Magic Snacks And Foods,"Shop 3, Survey 71/1, New Sangavi, Muktanand Park, Aundh, Pune",18.5790728,73.8176709,0,0
Lucifers Tavern,"Shop 4, Quadra Behind Kapil Malhar Society, Baner, Pune",18.5597926,73.7915403,0,0
Multi Flavour Pani Puri,"Survey 12, House 18, Kalewadi Phata, Thergaon, Pune, Wakad, Pune",18.6179505,73.7684049,0,0
Royal Biryani Zone,"Pune Mumbai Highway, Opposite Surya Hospital, Wakad, Pune",18.587271,73.7579617,0,0
Flavours Yummy Tasty,"Bhumkar Chopati, Near PCMC School, Wakad, Pune",18.5989269,73.7693083,0,0
Indian Fresh Fruit Juice Centre,"Shop 1, Mulkutte Garden, Baner, Pune",18.5648185,73.8103129,0,0
A1 Famous Caterers,"Shop 2, Vasudha Apartment, Near Rajiv Gandhi Bridge, Near Fish Market, Aundh, Pune",18.5693299,73.8107751,0,0
Capsicum Restaurant And Bar,"Survey 265/5, Shop 3 & 4, Opposite Mauli Garden, Baner Road, Baner, Pune",18.5556142,73.8009596,16,3
Prabhu Coffee Shop,"Fab Chopati, Wakad, Pune",18.5949397,73.7641774,0,0
38 Carrot Cafe,"Near Medi Point Hospital, Aundh, Pune",18.5647359,73.8023114,0,0
Cafe Millenials,"Shop 3, 77/1, 78/1 & 78/2, A Wing, Adora, Wakad, Pune",18.6010921,73.7641245,8,3
Dakshin Davangiri Dosa,"Mauli Chopati, Near Mauli Chowk, Wakad, Pune",18.5979477,73.7637043,0,0
Mast Cafe & Biryani,"Survey 48/1, Shop 9-10, Food Park, Hinjawadi, Pune",18.5907744,73.7526533,4,3
JK's Food Hub,"Shop 3, Survey 163/1 2A/2B, Ashiyana Apartment, Opposite Indusind Bank, Near DAV School, Aundh, Pune",18.5605823,73.8045632,0,0
Hotel Testy Street Veg And Non veg,"Shop 3, Near Tapkir Chowk, Tapkir Nagar, Kalewadi, Wakad, Pune",18.611775,73.784139,54,4
Mauli Dhapate House,"Shop 14, Puneri Choudhari Hotel, Opposite Moze College, Balewadi, Pune.",18.574643,73.7680224,16,3
RS 16,"Phase 1, Near IDBI Bank, Shivaji Chowk, Hinjawadi, Pune",18.592657,73.736777,0,0
Cafe One On One,"Survey 163/1, 1050, Opposite Power Gas, Mahalunge Road, Baner, Pune",18.5638303,73.7724043,7,3
Shahi Taste of Hyderabad,"Behind Kapil Malhar Society, Tamahne Chowk, Opposite To Okinawa Scooters, Baner, Pune",18.5350832,73.8756398,14,3
King's Chinese Center,"Survey 261/4, Sakhare Dhawale Wasti, Anusaya Niwas, Hinjawadi, Pune",18.5864252,73.7422489,0,0
Om Sai Fast Food,"Shop 142/1, Shivaji Chowk, Near SBI Bank, Maan Road, Hinjawadi, Pune",18.612512,73.7173645,0,0
Tasty Spoon,,18.5910881,73.7266331,0,0
Mankudam,"Hinjewadi Marunji Road, Hinjawadi Village, Hinjawadi, Pune",18.5976035,73.7347973,39,4
Coconut Kitchen,"Shop 1, Near Society Road, Near Bella Casa, Sus, Pune",18.555709,73.7640966,19,3
9to3,"204, Mount Vert One, Wakad, Pune",18.5949912,73.7670475,0,0
Indian Biryani House,"Survey 127/1, Rohan Park, Kalakhadak Road, Wakad, Pune",18.6066241,73.7584592,22,3
Punjabi Kitchen,"Shop 1, Balaji Mandir Road, Pandhere Wasti, Punawale, Hinjawadi, Pune",18.6267451,73.7342987,0,0
The South Coast,"Shop 6, Nisarg City Apartment, Kaspate Vasti Road, Near Ambience Hotel, Wakad, Pune",18.5988129,73.7743076,227,4
Kanak Veg Non Veg,"Shop 170/A, Opposite Yes Bank, Mahadji Shinde Road, Aundh, Pune",18.5652554,73.8075402,0,0
Ocean's Bite,"Survey 17/4, Mangal Nagar, Opposite Shiv Colony, Datta Mandir Road, Wakad, Pune",18.6089872,73.7652378,0,0
Tandoor Capital,"Near Shankar Kalat Nagar, Pimpri-Chinchwad, Wakad, Pune",18.5993483,73.762495,0,0
Pablo's Cafe,"Shop 2, Survey 127/2, Chaitaban Residency, Aundh, Pune",18.5532375,73.8082359,11,4
Swarajya Hotel,"Shade 2, Ground Floor, Survey 264/1/A, Marunji, Opposite Vitthal Lawns, Hinjawadi, Pune",18.6048457,73.7349823,10,3
Sudama Juice Bar,"Shop 2, Food Park, Hinjewadi- Wakad Road, Near Widesqare Buiding, Hinjawadi, Pune",18.5909043,73.7530848,0,0
Quick Byte,"48/3/1, Hinjewadi Wakad Road,Near madhuban Hotel, Hinjawadi, Pune",18.5905446,73.7500891,0,0
Coffee Hub,"Shop 14, Maha Laxmi Complex, Near Chatrapati Chowk, Kaspate Wasti, Wakad, Pune",18.5991389,73.7746841,0,0
Hotel Maharaja,"Survey 142, Kaspate Wasti, Near Vardhaman Residecy, Chatrapati Chowk, Wakad, Pune",18.5957758,73.771858,8,3
Spice Guru,"Tamhane Chowk, Near Anmol Furniture, Aundh Baner Link Road, Baner, Pune",18.5618039,73.7903818,7,3
Chaat Mania,"Shop 1, Arena Building, Opposite Hotel Siilver Spoon, Marunji Road, Bhumkar Chowk, Wakad, Pune",18.6026892,73.7454647,0,0
Home Cakes,"B 402, Nisarg Alliance, Wakad, Pune",18.6068454,73.7588021,16,4
Shree Ganesh Dining Hall,"Mega Market, Phase 3, Hinjawadi, Pune",18.5779403,73.6875631,14,3
Hotel Lazeez,"Tamhane Chowk, Baner, Pune",18.561968,73.790604,4,3
The Chinese House,"Survey 4/1, Near Hotel Mahabaleshwar, Baner, Pune",18.5552395,73.7983746,28,4
Anu's Chinese Centre,"Behind Persistent Company, Jayam Nagar, Phase 1, Hinjawadi, Pune",18.588334,73.7380189,12,3
Cafe Royal Sip,"Shop 1, Sakhare Vasti Road, Hinjawadi Village, Hinjawadi, Pune",18.5863549,73.742349,4,3
Taste Of Hyderabad,"Sankalp Bunglo, Opposite K Factory, Behind Rohit Adewaler, Baner, Pune",18.5583839,73.7919735,11,3
Karavali Sea Food Special,"120/1, Balaji Chowk, Sus Road, Pashan, Pune",18.5425045,73.7908047,0,0
Kamate Foods,"Shop 7, Fountain Market, Rajiv Gandhi Infotech Park, Phase 3, Hinjawadi, Pune",18.5778828,73.6900636,0,0
NGP Express,"Opposite Shree Wines, Behind Superyum Court, Utkarsh Chouk, Wakad, Pune",18.5935373,73.7634115,29,3
Mr & Mrs Idly,"Shop 17/7, Plot 30, Shivnary Park Gate, Opp Siemens Company, Balewadi High street Road, Balewadi, Pune",18.5687741,73.7751852,6,3
Sairat,"Serial 174/3/2/10, New Dutt Nagar Colony, Wakad, Pune",18.6010921,73.7641245,6,3
Candy Crush,"Matoshree Food Court, Mukai Nagar, Opposite Post Office, Hinjawadi, Pune",18.5602828,73.8013004,7,3
Hakka Ville,"Survey 158/2/159, Shop 23 & 24, Ground Floor, Loksangam Vihar, Aundh, Pune",18.5637928,73.802894,0,0
Pizza Town,"152/3, 1st Floor, Opposite Hotel Mezza 9, Phase 1, Hinjawadi, Pune",18.5942483,73.7347804,16,3
Super Sambar Express,"Survey 26/1, Ward 27, Pimple Nilakh, Wakad, Pune",18.5920683,73.7898559,0,0
Burger Canteen,"Shop 06, Vedanta Co. Housing Society, Wakad, Pune",18.5938546,73.7609347,0,0
Food Darbar,"Shop 18, Survey 130/123, Crossroads, Bhumkar Chowk, Shankar Kalat Nagar, Wakad, Pune",18.6055114,73.7526852,4,3
K.K. Snacks & Paratha,"Lane 5, Swami Vivekanand Nagar, Thergaon, Wakad, Pune",18.6082543,73.760864,0,0
Laziz A Hyderabad,"Shop 1 & 3, Kalanand Apartments, Opposite Kapil Malhar, Baner, Pune",18.5585473,73.7916634,4,3
Bismillah Caterers,"123/13, Sutarwadi Road, Sutarwadi, Pashan, Pune",18.538378,73.784454,0,0
Mr. Shawarma Express,"Survey 219, Shop 1, Phase 1, Wadjai Nagar, Hinjawadi, Pune",18.592324,73.730955,0,0
Bismillah Catering,"177/2/AB, Wakad Datta Mandir Road, Yamuna Nagar, Haveli-North of Mutha River, Wakad, Pune",18.6045135,73.7647695,0,0
Khandeshi Swad,"Shop 1-3, Kalanand Apartments, Opposite Kapil Malhar, Baner, Pune",18.5585473,73.7916634,0,0
Mother's & Father's Kitchen,"Lane 5, Swami Vivekanand Nagar, Wakad Police Station Road, Thergaon, Wakad, Pune",18.6083842,73.7588178,0,0
Eat Indian Company,"Fab Chaupati, Dutta Mandir, Wakad, Pune",18.5949397,73.7641774,7,3
Hotel Singh And Ching,"Shop 1-3, Kalanand Apartments, Opposite Kapil Malhar, Baner, Pune",18.5585473,73.7916634,0,0
Cake Trail,"Shop 9, Aurelia, Pan Card Club Road, Baner, Pune",18.5590746,73.7802385,0,0
Ali Bhopali,"A/701, Mont Vert Oystera, Shankar Kalat Nagar, Near Riddhi Siddhi Apartment, Wakad, Pune",18.5949912,73.7670475,0,0
Hotel C . Com,"71/2/1, Front Of Ecp Vastu, Main Gate, Handewadi Road, Hinjawadi, Pune",18.4790606,73.9332266,0,0
Matoshree Hotel,"Phase 1, Blue Ridge, Rajiv Gandhi Infotech Park, Hinjawadi, Pune",18.5758079,73.7404306,0,0
North And South Station,"Survey 64/1, Pancard Club, The Carnation, Baner, Pune",18.5598815,73.7816177,0,0
Nurani Caterers,"Dhankude Basti, Pancard Club Road, Baner, Pune",18.5591502,73.7811887,0,0
Burg Pav,"Shop 4, Westend Shopping Complex, Opposite D Mart, Aundh, Pune",18.5667512,73.8071964,0,0
Shreya Snacks Centre,"Shop 2, Seema Park, Opposite Savtamail Mandir, Main Road, Baner, Pune",18.5204303,73.8567437,0,0
Shivam Misal House,"Phadtare Heights, Near ICICI Bank, Tulja Bhavani Temple, Hinjawadi, Pune",18.5871,73.7381,0,0
Shawarmawala,"Opposite Polaris Healthcare, Datta Mandir Road, Wakad, Pune",18.5995828,73.7636519,30,4
Eggie's,"Shop 4, Westend Mall, Opposite D Mart, Aundh, Pune",18.5667512,73.8071964,0,0
The Shawarma Treat,"The Food Court, Shop 1, Stall 5, Atharva Residency, Baner, Pune",18.556283,73.794356,0,0
Chocolate Biclate Cake Shop,"Shop 120/1/1, Mhalunge Road, Ganraj Chowk, Baner, Pune",18.563812,73.7687448,0,0
Cafe TSP,"Shop 63, Survey 455, Near Kapil Malhar, Baner, Pune",18.5605025,73.7915426,0,0
Mintulsi The Thali,"Plot 21, Shivneri Park, Next To Colors Preschool, Balewadi, Pune",18.5691689,73.7787747,6,3
New Biryani House,"Shop 4 & 5, Hinjewadi Main Road, Hinjawadi, Pune",18.585567,73.734221,0,0
SLM Food Point,"Shop 4, Phase 2 Road, Mukai Nagar, Near M Mard Shop, Hinjawadi, Pune",18.5924314,73.7373651,13,3
JK Food Court,"Shop 9, Pristine Prolife Phase 2, P wing, Wakad, Pune",18.5974215,73.7593843,29,4
The Lounge@Being Baba,"Fountain Market Road, Behind Tech Mahindra, Phase 3, Hinjawadi, Pune",18.5818934,73.6914863,0,0
PUBG Tea Cafe Zone,"Shop 1 & 2, Maan Road, Hinjawadi, Phase 1, Tamana Sarkal, Pandav Nagar, Hinjawadi, Pune",18.5843362,73.7307972,16,3
A 2 Z Spicy,"Shop 3, Swami Samarth Complex, Sadguru Colony 3, Wakad, Pune",18.6041927,73.7631903,8,3
Galaxy Chinese & Fast food,"Shop 1, Opposite IDBI Bank, Wakad- Hinjawadi Road, Hinjawadi, Pune",18.5913482,73.7395336,8,3
Hotel Rasoi,"Shop 1, Kamal Residency, Kirti Classic Developer, Buchute Wasti, Laxmi Chowk, Hinjewadi-Marunji Road, Next to OYO Flagship, Hinjawadi, Pune",18.6066503,73.7306242,11,3
Zanzibar Cafe,"1, Opposite Siemens Gate 1, Balewadi High Street, Baner, Pune",18.5685559,73.7754055,0,0
R. C. Corner,"Survey 159/60, Shop 2, Ambedkar Vasahat, Medipoint Road, Near Amey Apartment, Aundh, Pune",18.5625459,73.8029505,15,3
Time Plz,"Survey 26/1, Flat 301, Sai Sadan Building, New DP Road, Vishal Nagar, Wakad, Pune",18.5848124,73.7820344,4,3
Hotel Ashirwad,"Survey 65/58/1 B, Near Sant Tukaram Karyaly, Wakad, Pune",18.6010921,73.7641245,0,0
Tandoori Point,"Shop 2, Basement, Alankapuri Housing Society, Sus Road, Pashan, Pune",18.5446091,73.783224,0,0
G Space,"Shri Star Cycle 51, Near Jakat Naka, Aundh, Pune",18.537041,73.872556,5,3
Shree Thakur Dhaba,"Shivaji Chowk, Hinjawadi Phase 1, Opposite SBI Bank, Mann Road, Hinjawadi, Pune",18.5910881,73.7266331,0,0
Mithaas,"Naryan Nagar, Sakhare Wasti Road, Hinjawadi, Pune",18.5865602,73.7421955,0,0
Chinese To China,"Room 2, 243, Phase 1, Near Maharashtra Bank, Hinjawadi, Pune",18.5943895,73.7304562,0,0
Hyderabadi Biryani.com,"Street 189/3, Nandanvan Colony, Mauli Chowk, Wakad, Pune",18.619785,73.6932443,6,3
Shri Atithi Eatery,"Hinjewadi - Kasarsai Road, Nerhe, Hinjawadi, Pune",18.6137149,73.7112321,4,3
Curry Park Veg Non-Veg,"Kamothe Building, Maan Road, Hinjawadi, Pune",18.5772032,73.7126149,0,0
Ice N Spice,"Shop 7 & 8, Crystal Market, MIDC, Phase 3 Main Road, Hinjawadi, Pune",18.577407,73.6903061,0,0
New Jagdamba Hotel,"Old 5B, Abhinav Nagar, Near Prasanna Trending, Old Sangvi, Aundh, Pune",18.5729119,73.8183662,0,0
Budget Bites,"Shop 1, Ground Floor Laxmi Plaza, Baner, Pune",18.5618434,73.7857978,4,3
Royal Cherry,"Puneri Chopati, Balewadi, Pune",18.5971734,73.7897323,0,0
Kitchen Diary,"Livia, Shop 2, 82/9, Bhumkar Chowk, Hinjewadi Road, Wakad, Pune",18.6091956,73.758004,7,3
WS Bakers,"Oswal Corner, Sant Eknath Nagar 2, Shree Sant Eknath Nagar, Balewadi, Pune",18.5788913,73.7706807,0,0
Sambar House,"House 1, Bhumkar Vasti, Bhumkar Nagar, Opposite Bhumkar School, Wakad, Pune",18.6054191,73.7522432,13,3
Swarajya Biryani House,"Opposite Shell Petrol Pump, Wakad Hinjewadi Road, Hinjawadi, Pune",18.5905526,73.7411713,61,3
Kairee Restaurant,"135, Baner - Balewadi Road, Balewadi Phata, Baner, Pune",18.5630425,73.783632,12,3
Savlahari Pot Ice Cream & Mastani,"Mauli Chowk, Datta Mandir Road Wakad, Pune",18.6023555,73.7645294,19,4
100 Rupis.com Burgers & More,"Fab Chaupati, Wakad, Pune",18.5949397,73.7641774,22,3
Cafe M Cube,"Tasty Kingdom Chowpati, Near Pawana Sahakari Bank, Dutta Mandir Road, Wakad, Pune",18.593505,73.7635267,6,3
Cafe Soosha,"Shop B2, Sai Heritage, Aundh Baner Link Road, Near Medipoint Hospital, Aundh, Pune",18.5653144,73.8010678,18,4
Shreyash Rolls,"Dutta Mandir Road, Wakad, Pune",18.6023555,73.7645294,5,3
Monginis,"Shop 8, Niyoshi Park 4, Aundh, Pune",18.5609674,73.8107062,0,0
Baner Katta,"Shop 7, Ground Floor, Prachi Residency, Opposite Kapil Malhar Society, Baner, Pune",18.5584521,73.7910589,14,3
Delicious Hyderabad,"Survey 114/1/1/9,Near ICICI ATM, Baner Road, Baner, Pune",18.55928,73.790626,18,3
S.R. Biryani,"Rakshevasti, Lokshahir Annabhau Sathe Nagar Maan, Hinjawadi, Pune",18.575761,73.710086,5,3
Fast And Curryous,"Sharda Park, Ambedkar Chowk, D P Road, Aundh, Pune",18.5601565,73.8030226,36,4
Vir Da Dhaba,"Phase 3, Fountain Market Road, Behind Tech M/EON homes, Hinjawadi, Pune",18.5786736,73.6892673,0,0
Combo Chinese,"S 243, Room 01, Phase 1, Near Maharashtra Bank, Hinjawadi, Pune",18.5937036,73.7310783,0,0
Cla6 Tea bar,"Shop 6, Sparklink Lamour, Bhumkar Chowk, Tathawade, Hinjawadi, Pune",18.6069359,73.7521605,0,0
Kukoos Soaji,"37/1, Opposite Madhuban Society, Dhondi Raj Nagar, Balewadi, Pune",18.579895,73.7686724,4,3
Hydrabadi Biryani Dot Com,"189/3, Shop 2, Nadanvan Colony, Mauli Chowk, Wakad, Pune",18.5979477,73.7637043,0,0
Chai Pani,"Sus Gaon, Sus, Pune",18.5454058,73.7777808,0,0
Anna Lunch Home,"Shop 3, 1st Floor, Maruti Complex, Opposite KPIT Company Gate 1, Hinjawadi, Pune",18.5925762,73.7374656,0,0
OTW - ON THE WAY,"Balaji Niwas, Sharda Park Road, Aundh, Pune",18.560132,73.8026154,26,3
The Stats Rooftop Sports Lounge,"4th Floor, Unity Commercial, Ganaraj Chowk, Veerbhadra Nagar, Baner, Pune",18.5644871,73.7746523,0,0
Hotel Rajmudra,"Survey 12/18, Near Tikone Hospital, Pawar Nagar, Thergaon, Wakad, Pune",18.6045785,73.7765488,0,0
Kohinoor Delhi Chaat,"Shop 2, Ozone Spring, Dutta Mandir Road, Wakad, Pune",18.594352,73.7637312,0,0
Pirates Shack,"Shop 5, Hausai Complex, Opposite T-Life Sport Academy, Somweshwaer Wadi, Pashan-Baner Link Road, Baner, Pune",18.5518288,73.7943248,10,3
YaSo Cafe,"Hinjewadi Wakad Road, Near Reliance Digital, Hinjawadi, Pune",18.5909178,73.7473649,0,0
Yo Cafe,"Xrbia Lane, Near International Institute Of Management Studies, Marunji, Hinjawadi, Pune",18.6056512,73.6878146,0,0
Amit Foods,"Wakad Hinjewdi Road, Near Marthinjawadi, Hinjewadi, Pune",18.5913916,73.7444523,4,3
Shree Mahalaxmi Dining Hall,"Survey 241/6/1, Learning School, Near Wakad Chowk, Wakad, Pune",18.5950054,73.7634296,0,0
R And D Foods,"Man Road, Phase 1, Pandav Nagar, Hinjawadi, Pune",18.584881,73.7316419,0,0
Desi Urban Rasoi,"Matoshree Complex, Sindhe Nagar, Marunje Road, Hinjawadi, Pune",18.6054266,73.7261298,0,0
Hotel Shree Cafe,"Opposite Shivanjali Bulding, Marunje Road, Hinjawadi, Pune",18.6074195,73.7225474,0,0
Rahul Italias,"Dange Chowk Road, Near Hanuman Mandir, Hinjawadi, Pune",18.5954169,73.7400859,0,0
Jay Ganesh Tea Cafe,"Shivaji Chowk, Dange Chowk Road, Hinjawadi, Pune",18.591945,73.7389765,0,0
Tandoor Singh,"Wipro Circle, Phase 2, Hinjawadi, Pune",18.5972124,73.7187593,6,3
The Eat,"Kumar Atman, Near Vijay Sales, Baner Road, Baner, Pune",18.5551587,73.7973156,6,3
SSS Hydrabadi Biryani House,"261/4, Near Sankalp Siddhi Building, Laxmi Chowk, Hinjawadi, Pune",18.6000787,73.7326836,0,0
Taste Of Nawab,"Wipro Circle, Phase 2, Hinjawadi, Pune",18.5972124,73.7187593,7,3
Hotel New Cafe,"Mukai Nagar, Hinjewadi, Pune",18.5960068,73.7316533,0,0
Pokket Cafe -Shubham Foods,"Shop 101, Ground Floor, Royal 18, Ganesh Nagar, Hinjwadi Road, Dange C, Wakad, Pune",18.6010921,73.7641245,18,3
Hotel Patil,"Shop 9, Dhore Nagar, Lane 1, Opposite Balaji Lawns, Sanghavi, Near Aundh, Pune",18.5701195,73.8211268,0,0
Ashirwad Biryani,"Near Rajiv Gandhi Infotech Park, Khau Gali, Phase 1, Hinjawadi, Pune",18.5845861,73.7354553,0,0
Bhatinda Express,"Wipro Circle, Phase 2, Hinjawadi, Pune",18.5972124,73.7187593,0,0
Varhadi Handi Mini Restaurant,"Chhatrapati Chaupati, Near Chhatarpati Chowk, Wakad, Pune",18.5964657,73.7740929,4,3
Bring Eat,"7-8, S2, S3, Elite Premio, Balewadi, Pune",18.5738752,73.7767017,0,0
Daawat-E-Delhi,"Wipro Circle, Phase 2, Hinjawadi, Pune",18.5972124,73.7187593,6,3
Al Madina Restaurant,"Tamhne Chowk, Baner, Pune",18.561968,73.790604,4,3
MB Express,"House 1, Survey 66/7, Surya Residency, Near Datar Hospital, Baner, Pune",18.556254,73.783606,0,0
Happy Treats,"Shop 4, Tripura Pg Buliding, Sakhare Dhawale Wasti, Near Lakshmi Chowk, Hinjawadi, Pune",18.5996616,73.7341406,0,0
Hotel Jagdamb,"Survey 184, Opposite Pink City, Wakad, Pune",18.5981426,73.769612,0,0
Brother's Special Chicken Tikka,"Opposite Hemant Jewellers, Utkarsh Chowk, Wakad, Pune",18.5946254,73.764476,5,3
Punjabi Junction,"Shop 34, Krishna Market, Taluka Mulshi, Hinjawadi, Pune",18.5778436,73.6909696,0,0
Annapurna Paratha House,"Shop 3, Adarsh Nagar, Mulshi, Hinjawadi, Pune",18.5910263,73.7401257,0,0
Twin Tower,"Phase 1, Hinjewadi Rajiv Gandhi Infotech Park, Pimpri-Chinchwad, Hinjawadi, Pune",18.5904779,73.7271909,0,0
The Culinary Box,"204, Saarthi Signor, Hinjawadi, Pune",18.5975825,73.7402502,0,0
Shrusti Tiffin Services,"Survey 3, Smriti Apartment, Wakad, Pune",18.6010921,73.7641245,4,3
Aarna Veg,"251, Marunji Road, Hinjawadi, Pune",18.6074195,73.7225474,0,0
Hashtag Burger Box,"Shop 3, Survey 215/4, Bloom Residency, Parakhemala, Whispering Wind, Baner, Pune",18.5607843,73.7950124,0,0
The Bliss Cafe,"Sr 10/1, Dagdu Patil Nagar, Opposite Swiss County, Thergaon, Wakad, Pune",18.6141656,73.7771745,0,0
Heaven,"Shop 112, 1/2/1, 112/1/2/3 P, Floor 5 & 6, Pride Gateway, Baner, Pune",18.5658383,73.7713122,0,0
Happy Da Kitchen,"Flat 4, Serial 155/1, Shiplekha Society, Aundh, Pune",18.5601649,73.8031335,4,3
Mini Punjab Dhaba,"The Sindh Punjab, Phase 1, Hinjewadi Rajiv Gandhi Infotech Park, Ward 12, Hinjawadi, Pune",18.5951362,73.7423714,0,0
